phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.10899857497672898,1.0373272208543662,طبيعي,High
future_forecast,2,10,0.10835596765738334,0.7714586932553008,طبيعي,Medium
future_forecast,3,11,0.10828594740924177,1.1763750635644221,طبيعي,Medium
future_forecast,4,12,0.12796088015793147,1.0076807855719003,طبيعي,Medium
future_forecast,5,13,0.12282473116725398,1.2534488443029645,طبيعي,Medium
future_forecast,6,14,0.121504525250982,0.9855693597406359,طبيعي,Low
future_forecast,7,15,0.10675766352198343,0.6836654015745377,طبيعي,Low
future_forecast,8,1,0.10293881834953186,0.8830683508177924,طبيعي,Low
future_forecast,9,2,0.08417521276515148,1.1046001707436632,طبيعي,Low
future_forecast,10,3,0.06836057113569706,1.394202960798263,طبيعي,Low
