phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,8,0.25892311915052024,1.173235736260333,طبيعي,High
future_forecast,2,9,0.2654230736458771,1.2094695532802509,طبيعي,Medium
future_forecast,3,10,0.35428376760964864,0.3559266934374682,طبيعي,Medium
future_forecast,4,11,0.2854023670706623,0.7581705546927261,طبيعي,Medium
future_forecast,5,12,0.3145064327968326,0.5069519967786076,طبيعي,Medium
future_forecast,6,13,0.27940751075737413,0.9288344580846666,طبيعي,Low
future_forecast,7,14,0.25424248148322015,1.3047231865797757,طبيعي,Low
future_forecast,8,15,0.2700967815674825,1.286695931729946,طبيعي,Low
future_forecast,9,1,0.2868991958630081,1.0639233665745194,طبيعي,Low
future_forecast,10,2,0.35822008058876714,1.0787195550813875,طبيعي,Low
