day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,64.61463136861346
2,10,3,30.0,41.618136584742224
3,10,4,40.0,53.41233131904346
4,10,4,40.0,218.5400468466774
5,11,5,45.45454545454545,41.47424415496963
6,11,5,45.45454545454545,228.96740293057593
7,11,3,27.27272727272727,89.58177870774205
8,11,3,27.27272727272727,57.45547917066491
9,11,5,45.45454545454545,65.15897347411808
10,11,3,27.27272727272727,184.75001472782526
11,11,6,54.54545454545454,108.76647680502111
12,11,4,36.36363636363637,47.70658211205024
13,11,7,63.63636363636363,47.12371108671374
14,11,5,45.45454545454545,65.76059010252186
15,11,2,18.181818181818183,34.776946807191045
