Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,8.0,15.0,6.0,True
3,10.0,6.0,11.0,True
4,2.0,4.0,6.0,True
5,15.0,7.0,9.0,True
6,7.0,4.0,2.0,True
7,12.0,13.0,9.0,True
8,6.0,13.0,8.0,True
9,9.0,10.0,7.0,True
10,2.0,3.0,15.0,True
11,2.0,8.0,3.0,True
12,6.0,13.0,10.0,True
