phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,6,0.030812248195322182,1.2852361405660042,طبيعي,High
future_forecast,2,7,0.03221880028576273,0.7290346273608979,طبيعي,Medium
future_forecast,3,8,0.032648183815382016,0.30949271856812693,طبيعي,Medium
future_forecast,4,9,0.021859901140550465,1.116262501000637,طبيعي,Medium
future_forecast,5,10,0.028178863614267934,0.7983163723180687,طبيعي,Medium
future_forecast,6,11,0.022279340842120205,0.7324691944631478,طبيعي,Low
future_forecast,7,12,0.013753678139998919,1.438965782512683,طبيعي,Low
future_forecast,8,13,0.017269869748620496,0.5222662396443344,طبيعي,Low
future_forecast,9,14,0.015023207636303503,0.7590837224157226,طبيعي,Low
future_forecast,10,15,0.012645566188954089,1.2574396467329074,طبيعي,Low
