DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.2093784376711312,0.9415479464495917,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
2,11,0.9759527054963315,0.6654134070461587,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
3,11,1.092971398746815,0.981678838025204,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
4,11,1.0392881135598218,0.7093949229709026,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
5,12,0.728545500424516,0.5875880110677214,1,7.6923076923076925,1,7.6923076923076925,0,0.0
6,12,0.9248885445382434,0.9050722107593389,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
7,12,1.1285038116452133,0.9444708903284533,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
8,12,1.0950819526637723,0.9100572514052301,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
9,11,1.0303229645688636,0.8621955492011321,3,25.0,2,16.666666666666664,1,8.333333333333332
10,11,0.7323069341501665,0.5789164348660207,2,16.666666666666664,1,8.333333333333332,0,0.0
11,11,0.8230876884948825,0.6732322252947639,3,25.0,2,16.666666666666664,0,0.0
12,11,0.7524637900699936,0.6198967338871835,2,16.666666666666664,1,8.333333333333332,0,0.0
13,11,0.885848718293553,0.711363890887847,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
14,11,1.2391570599954407,0.7743364013367484,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
15,11,1.123991677900702,0.6405039764760874,3,25.0,3,25.0,2,16.666666666666664
