DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.283794653947117,0.6762980514599218,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
2,11,0.9278552922001687,0.6587864610078802,3,23.076923076923077,2,15.384615384615385,2,15.384615384615385
3,11,1.653209471309264,0.8318104369491556,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
4,11,0.7989232873946246,0.704949349135809,2,15.384615384615385,1,7.6923076923076925,0,0.0
5,12,0.9029593148929996,0.7638949554928405,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
6,12,0.8026928034335526,0.5851337565538954,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
7,11,1.0284657881221542,0.7268972480557673,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
8,11,1.0933299377107601,0.6671690582696076,3,25.0,2,16.666666666666664,2,16.666666666666664
9,11,1.3587337986832606,0.737291097945835,3,25.0,3,25.0,3,25.0
10,11,1.07154158406889,0.7774594813350532,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
11,11,0.9119979145522809,0.7013028680128891,3,25.0,3,25.0,1,8.333333333333332
12,11,0.8958768047374094,0.5265832294980521,3,25.0,2,16.666666666666664,1,8.333333333333332
13,11,0.8257152040533704,0.5914162744198812,3,25.0,1,8.333333333333332,1,8.333333333333332
14,11,0.6594915253670863,0.52014861496994,1,8.333333333333332,0,0.0,0,0.0
15,11,0.7831412854116254,0.566478234638628,3,25.0,1,8.333333333333332,0,0.0
