day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,72.55956962920563
2,10,4,40.0,85.72253089870733
3,10,5,50.0,49.101348566313064
4,10,4,40.0,140.14585855861236
5,11,4,36.36363636363637,134.95002189255354
6,11,4,36.36363636363637,88.80302835802703
7,11,3,27.27272727272727,90.86839208586171
8,11,3,27.27272727272727,46.227940254444775
9,11,2,18.181818181818183,110.73487114540906
10,11,4,36.36363636363637,32.45973959782859
11,11,3,27.27272727272727,52.005581519894655
12,11,3,27.27272727272727,46.663596971724644
13,11,4,36.36363636363637,81.2624560889488
14,11,5,45.45454545454545,34.29535589048332
15,11,4,36.36363636363637,90.53152631343637
