phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.032839419112309774,1.3440095508444925,طبيعي,High
future_forecast,2,10,0.05454475417416032,0.99175883486995,طبيعي,Medium
future_forecast,3,11,0.06312940749857915,0.9391863626812856,طبيعي,Medium
future_forecast,4,12,0.0630895575803046,1.066854881354809,طبيعي,Medium
future_forecast,5,13,0.08856433452633893,0.7272669301100014,طبيعي,Medium
future_forecast,6,14,0.11704381690518391,0.6087875940231782,طبيعي,Low
future_forecast,7,15,0.06042440811403294,1.036872571426377,طبيعي,Low
future_forecast,8,1,0.06471106212676796,0.9204296410096258,طبيعي,Low
future_forecast,9,2,0.03270939737657645,1.2900291636248111,طبيعي,Low
future_forecast,10,3,0.030439522380604735,1.2962992649943248,طبيعي,Low
