phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.15590889374963973,0.8685678260862596,طبيعي,High
future_forecast,2,10,0.1391478922470034,0.7486757317053929,طبيعي,Medium
future_forecast,3,11,0.20883868556059665,1.0302297596932601,طبيعي,Medium
future_forecast,4,12,0.21568964487187128,0.9199906848356201,طبيعي,Medium
future_forecast,5,13,0.3774416142329279,1.5002131717692437,طبيعي,Medium
future_forecast,6,14,0.2799965097128594,1.0220648503689762,طبيعي,Low
future_forecast,7,15,0.3492580821230537,0.9736643283495411,طبيعي,Low
future_forecast,8,1,0.3683114811102283,0.9247843131110152,طبيعي,Low
future_forecast,9,2,0.4468588250284698,1.2263890205216053,طبيعي,Low
future_forecast,10,3,0.4794975057494012,1.4251743533007413,طبيعي,Low
