Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,12.0,5.0,True
3,11.0,15.0,14.0,True
4,1.0,13.0,14.0,True
5,10.0,13.0,8.0,True
6,6.0,8.0,7.0,True
7,1.0,4.0,13.0,True
8,3.0,4.0,2.0,True
9,3.0,10.0,4.0,True
10,10.0,5.0,11.0,True
11,4.0,13.0,15.0,True
12,9.0,10.0,4.0,True
13,3.0,2.0,1.0,True
14,,,,False
