Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,8.0,12.0,True
3,1.0,5.0,9.0,True
4,7.0,8.0,10.0,True
5,11.0,15.0,1.0,True
6,15.0,1.0,3.0,True
7,8.0,6.0,11.0,True
8,4.0,3.0,11.0,True
9,14.0,3.0,15.0,True
10,4.0,12.0,7.0,True
11,6.0,11.0,5.0,True
12,2.0,7.0,6.0,True
