day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,82.94385705076861
2,10,5,50.0,161.35663168786814
3,10,4,40.0,123.93644256715473
4,10,5,50.0,60.262863957766704
5,11,4,36.36363636363637,58.55440774256252
6,11,6,54.54545454545454,111.64959126091917
7,11,5,45.45454545454545,60.384042290221416
8,11,4,36.36363636363637,164.17792293123605
9,11,7,63.63636363636363,83.27495093567713
10,11,5,45.45454545454545,154.89264942714968
11,11,5,45.45454545454545,66.89446196683822
12,11,2,18.181818181818183,69.01021538014253
13,11,3,27.27272727272727,94.1389365293338
14,11,5,45.45454545454545,39.38400746440438
15,11,2,18.181818181818183,61.422148670285296
