DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0658295574239292,1.0514480502293786,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
2,11,0.840334646212851,0.8556518995677541,2,15.384615384615385,0,0.0,0,0.0
3,11,1.5793972953960895,0.756642018684514,4,30.76923076923077,3,23.076923076923077,1,7.6923076923076925
4,11,1.4628907405506275,0.8369155049046559,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
5,12,1.0462245565455914,0.7702427392927621,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
6,12,1.1278568697975366,0.98878194403223,5,38.46153846153847,4,30.76923076923077,2,15.384615384615385
7,12,1.2547494572442133,1.1010197168667528,4,30.76923076923077,2,15.384615384615385,1,7.6923076923076925
8,12,1.1506953404867504,0.7846936293856857,4,30.76923076923077,4,30.76923076923077,2,15.384615384615385
9,11,1.2985648929629263,1.0857723932618908,3,25.0,2,16.666666666666664,2,16.666666666666664
10,11,0.9356012255296295,0.7249924991731498,3,25.0,2,16.666666666666664,1,8.333333333333332
11,11,0.7763270267540391,0.6323045152289147,2,16.666666666666664,2,16.666666666666664,0,0.0
12,11,0.6530026558048682,0.5763800792708409,1,8.333333333333332,0,0.0,0,0.0
13,11,0.9769416863633449,0.6366780092850571,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
14,11,0.8342798258695958,0.6983678593848085,2,16.666666666666664,2,16.666666666666664,0,0.0
15,11,0.5307010328940652,0.5411593671676095,0,0.0,0,0.0,0,0.0
