phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.3475433804502989,0.9361100164557932,طبيعي,High
future_forecast,2,11,0.36851994182733383,0.9202340800697076,طبيعي,Medium
future_forecast,3,12,0.3454041624007434,1.5779802116742407,طبيعي,Medium
future_forecast,4,13,0.27500152260238114,1.0414192386583068,طبيعي,Medium
future_forecast,5,14,0.2701725123827118,1.4021325150464328,طبيعي,Medium
future_forecast,6,15,0.2930548346888841,0.39798431161063,طبيعي,Low
future_forecast,7,1,0.3547338782834598,0.8783187820349113,طبيعي,Low
future_forecast,8,2,0.4142882599994714,0.6073501958784019,طبيعي,Low
future_forecast,9,3,0.5297342348973496,1.433742170737825,مرتفع,Low
future_forecast,10,4,0.4678727309710866,1.9274301282808806,طبيعي,Low
