DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.1712717859568114,1.315002575567854,7,53.84615384615385,1,7.6923076923076925,0,0.0
2,11,1.2144873162054812,1.250228026223139,6,46.15384615384615,2,15.384615384615385,1,7.6923076923076925
3,11,0.9012027738148702,0.8599035993212755,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
4,11,0.7933568459933542,0.7774095298295612,0,0.0,0,0.0,0,0.0
5,12,0.6251969054379952,0.5453699477808203,0,0.0,0,0.0,0,0.0
6,12,1.5615004901291634,0.9287157237916561,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
7,11,1.1093535348779726,1.014781691075523,3,25.0,2,16.666666666666664,0,0.0
8,11,1.2184171833129178,1.0082756747825048,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
9,11,1.186368769067449,0.6866759428301298,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
10,11,0.6674748879450848,0.6601759588436658,1,8.333333333333332,1,8.333333333333332,0,0.0
11,11,0.9375846598825948,1.0339236554610738,2,16.666666666666664,0,0.0,0,0.0
12,11,0.8259183796106949,0.7804417007278108,1,8.333333333333332,0,0.0,0,0.0
13,11,1.0004326343437506,0.8767120687769036,3,25.0,3,25.0,0,0.0
14,11,0.9424689312261934,0.806369527715886,3,25.0,1,8.333333333333332,0,0.0
15,11,0.7753152202274258,0.5675702908749868,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
