phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.10113857393506355,1.0392419792379428,طبيعي,High
future_forecast,2,10,0.1182436357591298,0.9337599288833215,طبيعي,Medium
future_forecast,3,11,0.1670143338551071,1.0163889667512682,طبيعي,Medium
future_forecast,4,12,0.17827343127252085,1.3915979639675313,طبيعي,Medium
future_forecast,5,13,0.17407368524766598,0.8726589780403855,طبيعي,Medium
future_forecast,6,14,0.14895505017058167,0.9434301605168607,طبيعي,Low
future_forecast,7,15,0.12265542032431272,0.7734057347514025,طبيعي,Low
future_forecast,8,1,0.08298373591611145,1.4025345904704307,طبيعي,Low
future_forecast,9,2,0.05274872311065982,1.0354097590255025,طبيعي,Low
future_forecast,10,3,0.037480169028342045,1.241881167989129,طبيعي,Low
