day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,9,3,33.33333333333333,113.61206585502282
2,9,3,33.33333333333333,156.2258546367987
3,9,3,33.33333333333333,113.6292084125339
4,9,2,22.22222222222222,378.0176511472645
5,10,2,20.0,136.0979134880032
6,10,6,60.0,89.97225290225946
7,10,2,20.0,94.42097898955743
8,10,4,40.0,365.8004693659634
9,10,6,60.0,212.7025070756907
10,10,5,50.0,121.15737604649698
11,10,4,40.0,170.31817598168436
12,10,3,30.0,147.90946149522426
13,10,3,30.0,113.85344052288008
14,10,2,20.0,208.8370888850452
15,10,2,20.0,275.6360397224322
