phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.3172946789623612,1.244533222802193,طبيعي,High
future_forecast,2,11,0.19298339367857528,1.572243993211096,طبيعي,Medium
future_forecast,3,12,0.12889156533812576,0.4420994277183843,طبيعي,Medium
future_forecast,4,13,0.16644366349528789,0.24429915999975485,طبيعي,Medium
future_forecast,5,14,0.28761490040026705,0.8552673573230151,طبيعي,Medium
future_forecast,6,15,0.21947561464856954,1.7249816254250148,طبيعي,Low
future_forecast,7,1,0.24754920598515937,0.8332963063024136,طبيعي,Low
future_forecast,8,2,0.11164418777337463,0.708489093604908,طبيعي,Low
future_forecast,9,3,0.15441222119888948,1.1828832550520945,طبيعي,Low
future_forecast,10,4,0.24400540150754885,1.1641540607945853,طبيعي,Low
