Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,12.0,10.0,True
3,7.0,11.0,3.0,True
4,5.0,4.0,13.0,True
5,10.0,4.0,6.0,True
6,5.0,3.0,2.0,True
7,3.0,4.0,10.0,True
8,1.0,12.0,10.0,True
9,7.0,10.0,8.0,True
10,15.0,13.0,12.0,True
11,2.0,15.0,1.0,True
12,4.0,14.0,7.0,True
