day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,121.81692416097923
2,10,1,10.0,532.0709105560032
3,10,3,30.0,185.5696107543619
4,10,3,30.0,129.1716472584486
5,11,3,27.27272727272727,175.15214974522152
6,11,4,36.36363636363637,296.95432900244157
7,11,4,36.36363636363637,107.1851993662797
8,11,3,27.27272727272727,144.17299806136467
9,11,4,36.36363636363637,234.92061685579125
10,11,4,36.36363636363637,104.63354803429817
11,11,4,36.36363636363637,296.64202140954745
12,11,2,18.181818181818183,30.60028304205776
13,11,1,9.090909090909092,670.0205338809035
14,11,3,27.27272727272727,153.10060021993053
15,11,3,27.27272727272727,712.5806053835513
