day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,11,5,45.45454545454545,74.14896625085294
2,11,4,36.36363636363637,35.873668831462794
3,11,6,54.54545454545454,31.53958841948629
4,11,3,27.27272727272727,94.09539286068184
5,12,6,50.0,56.198674067415745
6,12,6,50.0,13.17521869790069
7,12,6,50.0,66.74124102549887
8,12,1,8.333333333333332,86.08463495158043
9,12,6,50.0,16.104629890889786
10,12,4,33.33333333333333,34.25341346511101
11,12,4,33.33333333333333,56.51053927546527
12,12,7,58.333333333333336,33.479256161919174
13,12,6,50.0,86.85356267445042
14,12,5,41.66666666666667,136.79001884151938
15,12,5,41.66666666666667,73.0945439800697
