day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,231.80712423079024
2,10,3,30.0,211.6164121653943
3,10,3,30.0,541.1990382603099
4,10,0,0.0,0.0
5,11,2,18.181818181818183,75.6597292174944
6,11,4,36.36363636363637,196.0931494416053
7,11,4,36.36363636363637,59.71382526189002
8,11,1,9.090909090909092,194.70631716608855
9,11,3,27.27272727272727,258.0282664044216
10,11,5,45.45454545454545,134.60286885085281
11,11,4,36.36363636363637,118.2371274924663
12,11,3,27.27272727272727,234.41932711434092
13,11,5,45.45454545454545,57.08496785951142
14,11,1,9.090909090909092,489.3105780324051
15,11,6,54.54545454545454,284.8286430852172
