DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.3101498067634942,1.1361954758903217,3,23.076923076923077,2,15.384615384615385,2,15.384615384615385
2,11,1.1819587313072808,1.0756450065457708,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
3,11,0.8190358522110792,0.5256878795643242,3,23.076923076923077,0,0.0,0,0.0
4,11,0.8575750668644219,0.7685273254038529,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
5,12,0.9203042473010741,0.9247607488518421,3,23.076923076923077,0,0.0,0,0.0
6,12,1.3151974621085645,1.0943953883683029,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
7,11,0.8987887644767775,0.7976535152798316,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
8,11,0.750144409011556,0.8118388384041167,2,16.666666666666664,0,0.0,0,0.0
9,11,0.7077323960125333,0.6091354839550861,2,16.666666666666664,0,0.0,0,0.0
10,11,1.5485631408975147,0.7372615558471738,4,33.33333333333333,3,25.0,3,25.0
11,11,1.2680453772703528,1.0793332190203375,4,33.33333333333333,1,8.333333333333332,1,8.333333333333332
12,11,0.7872462873788475,0.7627342048993859,1,8.333333333333332,0,0.0,0,0.0
13,11,1.08933799427406,0.9470853768834258,3,25.0,3,25.0,2,16.666666666666664
14,11,0.6489659831564328,0.4675912445195052,2,16.666666666666664,1,8.333333333333332,0,0.0
15,11,1.16531670472266,0.9552987282132144,3,25.0,3,25.0,2,16.666666666666664
