DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0595551428840073,0.907954800331152,5,38.46153846153847,2,15.384615384615385,1,7.6923076923076925
2,11,1.282886651289681,1.1691555988799973,4,30.76923076923077,4,30.76923076923077,1,7.6923076923076925
3,11,1.093841890309416,1.039766668177644,3,23.076923076923077,3,23.076923076923077,1,7.6923076923076925
4,11,0.9962126316517114,0.7532670233398782,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
5,12,1.3499938450533,0.8615167506423909,5,38.46153846153847,3,23.076923076923077,2,15.384615384615385
6,12,1.3329394607226603,0.8349194388791179,5,38.46153846153847,3,23.076923076923077,3,23.076923076923077
7,12,0.9230563416336475,0.7217245724720346,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
8,11,0.960868876548359,0.9203597552163254,2,16.666666666666664,1,8.333333333333332,0,0.0
9,11,1.0820416824078272,0.717107448016527,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
10,11,0.7625397219337869,0.667703510522943,3,25.0,1,8.333333333333332,0,0.0
11,11,0.798585069531624,0.622321150623834,3,25.0,1,8.333333333333332,0,0.0
12,11,1.4643884295075518,0.8226615240822298,3,25.0,3,25.0,2,16.666666666666664
13,11,0.8087314161444108,0.7484384329273998,1,8.333333333333332,0,0.0,0,0.0
14,11,1.0669267877521882,1.163489472800333,4,33.33333333333333,3,25.0,0,0.0
15,11,0.5169716210469573,0.36710758073906374,1,8.333333333333332,0,0.0,0,0.0
