day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,210.39171865612607
2,10,3,30.0,38.43643981144345
3,10,3,30.0,180.3417133509133
4,10,3,30.0,64.4020932842186
5,11,5,45.45454545454545,83.10633444883506
6,11,4,36.36363636363637,198.02616765448423
7,11,4,36.36363636363637,155.4263649067836
8,11,4,36.36363636363637,90.75744919753348
9,11,4,36.36363636363637,133.59881521573237
10,11,3,27.27272727272727,66.10610052270617
11,11,4,36.36363636363637,164.93404500037428
12,11,4,36.36363636363637,30.057927942717278
13,11,3,27.27272727272727,158.77207734342787
14,11,2,18.181818181818183,34.305658844633555
15,11,5,45.45454545454545,47.79753421893787
