DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.9616821303583386,0.6325014063821115,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
2,11,1.0816661619867314,0.8661605657237936,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
3,11,0.9717275887642544,0.8841540278810479,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
4,11,1.318015289327018,0.8544253375838583,4,30.76923076923077,3,23.076923076923077,1,7.6923076923076925
5,12,0.848844165761852,0.660940479935229,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
6,12,1.168314558523919,0.9596268902122986,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
7,12,1.0198648123828515,0.7177736467218423,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
8,12,1.0826838401452605,0.6505022189522729,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
9,11,0.8014672232083302,0.7485123027056255,2,16.666666666666664,1,8.333333333333332,0,0.0
10,11,1.1081644671617243,0.7314839156928116,4,33.33333333333333,1,8.333333333333332,1,8.333333333333332
11,11,0.8423425220687742,0.7978767688605534,1,8.333333333333332,0,0.0,0,0.0
12,11,0.9269114089100733,0.7273429159101739,3,25.0,2,16.666666666666664,1,8.333333333333332
13,11,0.6141353840888285,0.6348885390856481,1,8.333333333333332,0,0.0,0,0.0
14,11,0.7632348737403342,0.7881638006471027,1,8.333333333333332,1,8.333333333333332,0,0.0
15,11,0.8729884178802859,0.8020433841662892,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
