Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,13.0,11.0,True
3,15.0,10.0,12.0,True
4,5.0,14.0,1.0,True
5,12.0,7.0,13.0,True
6,3.0,2.0,15.0,True
7,14.0,13.0,5.0,True
8,7.0,1.0,12.0,True
9,12.0,13.0,8.0,True
10,7.0,2.0,13.0,True
11,8.0,3.0,11.0,True
12,3.0,7.0,5.0,True
13,,,,False
