Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,5.0,7.0,True
3,10.0,2.0,12.0,True
4,7.0,8.0,11.0,True
5,14.0,1.0,13.0,True
6,3.0,1.0,13.0,True
7,2.0,1.0,3.0,True
8,10.0,7.0,6.0,True
9,8.0,11.0,9.0,True
10,6.0,10.0,2.0,True
11,7.0,4.0,3.0,True
12,12.0,3.0,7.0,True
13,1.0,2.0,3.0,True
