DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.9112003124429233,0.8237515783357359,5,38.46153846153847,2,15.384615384615385,0,0.0
2,11,1.424551436794004,1.3966856907103073,6,46.15384615384615,5,38.46153846153847,4,30.76923076923077
3,11,1.299897476836115,0.7020251245397444,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
4,11,0.7543628606824604,0.24452978262690067,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
5,12,1.2962547053564315,0.5493958891532287,4,30.76923076923077,4,30.76923076923077,2,15.384615384615385
6,12,1.3348281713522951,0.6444639095050917,5,38.46153846153847,5,38.46153846153847,3,23.076923076923077
7,12,0.6668863994928401,0.700198146198534,1,7.6923076923076925,1,7.6923076923076925,0,0.0
8,11,1.6996731511802692,1.0411188298860499,4,33.33333333333333,4,33.33333333333333,3,25.0
9,11,1.2436608108374572,0.7245742899805432,4,33.33333333333333,4,33.33333333333333,3,25.0
10,11,0.8472861757493528,0.3620210993892282,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
11,11,0.8359515176946469,0.7514615263074735,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
12,11,0.7802134335638287,0.3087664961862651,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
13,11,0.9916691096677098,0.6718504280971518,3,25.0,2,16.666666666666664,1,8.333333333333332
14,11,0.7528802402871723,0.3147009004190069,4,33.33333333333333,1,8.333333333333332,1,8.333333333333332
15,11,0.8301041329044118,0.6400816730602648,3,25.0,2,16.666666666666664,2,16.666666666666664
