day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,8,80.0,68.88946622332516
2,10,6,60.0,49.62967832828037
3,10,3,30.0,108.66751912290619
4,10,4,40.0,52.78920092817787
5,11,1,9.090909090909092,41.79969238392398
6,11,4,36.36363636363637,70.76188081610748
7,11,4,36.36363636363637,15.516262688109332
8,11,3,27.27272727272727,26.74814723926323
9,11,4,36.36363636363637,24.405232749116134
10,11,2,18.181818181818183,82.76141028349267
11,11,4,36.36363636363637,44.16988024086666
12,11,1,9.090909090909092,148.95668757500266
13,11,4,36.36363636363637,87.36191148949064
14,11,6,54.54545454545454,59.94862910273364
15,11,3,27.27272727272727,136.09560947603836
