Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,11.0,15.0,12.0,True
3,1.0,10.0,7.0,True
4,11.0,5.0,7.0,True
5,15.0,10.0,4.0,True
6,4.0,9.0,5.0,True
7,3.0,2.0,9.0,True
8,10.0,11.0,4.0,True
9,11.0,1.0,3.0,True
10,14.0,3.0,2.0,True
11,4.0,7.0,9.0,True
12,5.0,7.0,9.0,True
13,3.0,2.0,4.0,True
