day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,59.20544267141101
2,10,3,30.0,15.486608908582184
3,10,3,30.0,51.37263726982684
4,10,5,50.0,39.49878469379845
5,11,4,36.36363636363637,53.6311918164178
6,11,8,72.72727272727273,95.53725667364805
7,11,5,45.45454545454545,74.884630875183
8,11,6,54.54545454545454,44.44495293435429
9,11,5,45.45454545454545,31.381744197978584
10,11,3,27.27272727272727,75.5138336488754
11,11,6,54.54545454545454,71.28628289970159
12,11,4,36.36363636363637,96.23797168264028
13,11,4,36.36363636363637,95.2635271953418
14,11,5,45.45454545454545,95.78683174635417
15,11,4,36.36363636363637,71.23475841315566
