day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,106.56855593568928
2,10,3,30.0,66.0881076499933
3,10,2,20.0,371.1062724590429
4,10,2,20.0,129.93707597887425
5,11,6,54.54545454545454,63.68091796359576
6,11,6,54.54545454545454,96.37435530260399
7,11,5,45.45454545454545,209.7275699508803
8,11,5,45.45454545454545,45.348182827645886
9,11,4,36.36363636363637,180.77561783406978
10,11,6,54.54545454545454,136.61164962957017
11,11,8,72.72727272727273,105.0848042879611
12,11,5,45.45454545454545,84.36781298733729
13,11,2,18.181818181818183,170.3943879258047
14,11,4,36.36363636363637,25.898903048605796
15,11,0,0.0,0.0
