phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.22703283646812664,0.8611987550341778,طبيعي,High
future_forecast,2,10,0.21824808746644653,0.8081072187813786,طبيعي,Medium
future_forecast,3,11,0.26536322434999216,0.9453571778856262,طبيعي,Medium
future_forecast,4,12,0.24689031641472964,0.8984971341076684,طبيعي,Medium
future_forecast,5,13,0.20681318245873756,0.7680531336096195,طبيعي,Medium
future_forecast,6,14,0.21426675608573584,0.8474801071315036,طبيعي,Low
future_forecast,7,15,0.2008657713564964,0.8342775068232222,طبيعي,Low
future_forecast,8,1,0.27660605277556327,1.121657375106902,طبيعي,Low
future_forecast,9,2,0.2502875544535549,1.0823485990583863,طبيعي,Low
future_forecast,10,3,0.2607026565553793,1.0943078774526986,طبيعي,Low
