phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.29257196887375053,0.7944001661264765,طبيعي,High
future_forecast,2,10,0.5353324057710989,0.8978023898036025,مرتفع,Medium
future_forecast,3,11,0.5266953926139666,1.3608047939478556,مرتفع,Medium
future_forecast,4,12,0.5780470850386651,0.9101652058105381,مرتفع,Medium
future_forecast,5,13,0.6432693631513531,0.7920901634729615,مرتفع,Medium
future_forecast,6,14,0.6902646835760398,0.8231975574972,مرتفع,Low
future_forecast,7,15,0.7322701648605778,1.2729953143200625,مرتفع,Low
future_forecast,8,1,0.7640984996159292,1.0161933627591422,مرتفع,Low
future_forecast,9,2,0.7800552519776319,1.2909701817321486,مرتفع,Low
future_forecast,10,3,0.7862159495544441,1.3111948714687889,مرتفع,Low
