day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,156.17339057123502
2,10,4,40.0,127.0632005109471
3,10,3,30.0,256.6150584769523
4,10,3,30.0,353.36263942962296
5,11,1,9.090909090909092,314.9510356875164
6,11,2,18.181818181818183,356.7973921135872
7,11,2,18.181818181818183,46.118181260488335
8,11,3,27.27272727272727,200.06185217731147
9,11,4,36.36363636363637,83.98773119838802
10,11,2,18.181818181818183,122.3519090860176
11,11,5,45.45454545454545,138.02933035028576
12,11,4,36.36363636363637,343.2767672854986
13,11,3,27.27272727272727,316.3221431394165
14,11,4,36.36363636363637,136.09921105453083
15,11,4,36.36363636363637,81.1121307598268
