Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,12.0,10.0,True
3,3.0,4.0,15.0,True
4,10.0,9.0,11.0,True
5,13.0,6.0,7.0,True
6,12.0,4.0,1.0,True
7,11.0,10.0,6.0,True
8,2.0,1.0,11.0,True
9,11.0,12.0,3.0,True
10,3.0,12.0,1.0,True
11,12.0,4.0,3.0,True
12,7.0,12.0,8.0,True
13,,,,False
