Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,9.0,13.0,True
3,15.0,8.0,6.0,True
4,13.0,11.0,15.0,True
5,7.0,10.0,11.0,True
6,5.0,13.0,2.0,True
7,2.0,1.0,14.0,True
8,5.0,4.0,1.0,True
9,12.0,10.0,4.0,True
10,1.0,6.0,4.0,True
11,11.0,15.0,10.0,True
12,8.0,9.0,11.0,True
13,4.0,2.0,5.0,True
