DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.5344029208137102,0.7785521549584441,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
2,10,1.1697769487071283,0.6765534865890422,3,25.0,2,16.666666666666664,2,16.666666666666664
3,10,1.2677423616377324,0.6914762161619771,3,25.0,3,25.0,3,25.0
4,10,1.2282202423898956,0.8769938546583518,3,25.0,3,25.0,3,25.0
5,11,0.9888047047644577,0.6114008182287707,3,25.0,3,25.0,2,16.666666666666664
6,11,1.0118738119543538,0.7026418929654451,3,25.0,3,25.0,2,16.666666666666664
7,11,1.2805041653735096,1.1924671347984968,4,33.33333333333333,4,33.33333333333333,1,8.333333333333332
8,11,1.9580157693998421,0.9836053230622248,5,41.66666666666667,5,41.66666666666667,4,33.33333333333333
9,11,0.9885625783760528,0.7220839123928929,4,33.33333333333333,2,16.666666666666664,2,16.666666666666664
10,11,0.8696997260701522,0.6486248500959259,3,25.0,2,16.666666666666664,0,0.0
11,11,1.1798801259711025,0.6587219420850975,3,25.0,3,25.0,2,16.666666666666664
12,11,0.9195797603269905,0.7118070584945564,3,25.0,2,16.666666666666664,1,8.333333333333332
13,11,1.024669983226184,0.9155260054684542,3,25.0,1,8.333333333333332,1,8.333333333333332
14,11,1.171870943415796,1.0597949479693023,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
15,11,0.9516483189906864,0.736222991328052,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
