phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.14438795048163494,1.162230004190954,طبيعي,High
future_forecast,2,10,0.15660510724485419,1.3634340971095347,طبيعي,Medium
future_forecast,3,11,0.15612910754383272,1.3059337479179316,طبيعي,Medium
future_forecast,4,12,0.16826828325894091,0.9889266807117988,طبيعي,Medium
future_forecast,5,13,0.11977664069129801,1.4284724557282187,طبيعي,Medium
future_forecast,6,14,0.10191650488086401,0.8615276113888831,طبيعي,Low
future_forecast,7,15,0.06791767189162264,0.9269035604253709,طبيعي,Low
future_forecast,8,1,0.046843218089333914,1.1265932628236297,طبيعي,Low
future_forecast,9,2,0.03684205734614581,0.9693316756915078,طبيعي,Low
future_forecast,10,3,0.0330308840138454,0.7394789352307197,طبيعي,Low
