day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,203.40229260565025
2,10,2,20.0,75.72443360385952
3,10,4,40.0,44.28343964199008
4,10,4,40.0,153.01928488786717
5,11,3,27.27272727272727,165.18188156404855
6,11,3,27.27272727272727,27.812088681560812
7,11,3,27.27272727272727,9.94993166065575
8,11,2,18.181818181818183,39.09281700395731
9,11,3,27.27272727272727,31.278659435724776
10,11,1,9.090909090909092,21.128656623992036
11,11,5,45.45454545454545,42.3905434510134
12,11,6,54.54545454545454,61.23437742507994
13,11,5,45.45454545454545,52.72646201111111
14,11,2,18.181818181818183,304.0534622450504
15,11,3,27.27272727272727,67.26590747083658
