Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,5.0,13.0,True
3,2.0,3.0,9.0,True
4,3.0,10.0,6.0,True
5,8.0,5.0,4.0,True
6,3.0,9.0,2.0,True
7,6.0,5.0,1.0,True
8,8.0,3.0,1.0,True
9,7.0,8.0,9.0,True
10,15.0,3.0,12.0,True
11,2.0,3.0,4.0,True
12,11.0,3.0,4.0,True
13,2.0,8.0,3.0,True
