day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,317.5171726364602
2,10,3,30.0,607.8883448632488
3,10,3,30.0,165.50397141698414
4,10,2,20.0,72.03331594362331
5,11,2,18.181818181818183,364.8802133150125
6,11,2,18.181818181818183,723.9960464501621
7,11,4,36.36363636363637,626.164013109562
8,11,4,36.36363636363637,166.69640059054643
9,11,2,18.181818181818183,83.47052686429589
10,11,0,0.0,0.0
11,11,4,36.36363636363637,89.16194817616079
12,11,3,27.27272727272727,59.6828981320013
13,11,3,27.27272727272727,320.8863821861028
14,11,1,9.090909090909092,149.47597969932661
15,11,2,18.181818181818183,44.429295798947535
