Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,6.0,8.0,True
3,6.0,9.0,12.0,True
4,6.0,8.0,9.0,True
5,15.0,14.0,12.0,True
6,14.0,15.0,2.0,True
7,14.0,10.0,8.0,True
8,11.0,6.0,10.0,True
9,10.0,6.0,11.0,True
10,14.0,3.0,15.0,True
11,6.0,5.0,13.0,True
12,12.0,9.0,7.0,True
13,3.0,2.0,4.0,True
