Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,11.0,12.0,True
3,11.0,15.0,13.0,True
4,10.0,1.0,14.0,True
5,12.0,11.0,8.0,True
6,1.0,2.0,12.0,True
7,6.0,8.0,12.0,True
8,15.0,6.0,12.0,True
9,3.0,4.0,2.0,True
10,15.0,14.0,7.0,True
11,12.0,7.0,8.0,True
12,5.0,6.0,10.0,True
13,1.0,2.0,4.0,True
