day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,81.40152786431771
2,10,5,50.0,34.855290834237685
3,10,3,30.0,48.07604070372249
4,10,2,20.0,69.66668109961043
5,11,2,18.181818181818183,105.68292267053349
6,11,3,27.27272727272727,45.54384701139916
7,11,5,45.45454545454545,111.69281964669452
8,11,4,36.36363636363637,73.34802475226874
9,11,3,27.27272727272727,80.21974673370069
10,11,4,36.36363636363637,10.966274401525311
11,11,3,27.27272727272727,130.3090945932207
12,11,3,27.27272727272727,113.70815931555477
13,11,5,45.45454545454545,137.89063794071245
14,11,4,36.36363636363637,68.00006258145777
15,11,2,18.181818181818183,27.914104417537764
