phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,12,0.11697466602739726,0.9736561870365413,طبيعي,High
future_forecast,2,13,0.08293184242737556,1.8151277091995608,طبيعي,Medium
future_forecast,3,14,0.1435308821353282,1.1160470648741476,طبيعي,Medium
future_forecast,4,15,0.17333488044282339,1.3628887663538052,طبيعي,Medium
future_forecast,5,1,0.1611320818621209,1.1603500507372055,طبيعي,Medium
future_forecast,6,2,0.17924525197627467,1.0265118371423656,طبيعي,Low
future_forecast,7,3,0.18582207287961436,0.7709319125274501,طبيعي,Low
future_forecast,8,4,0.1710318859846245,0.681837336756809,طبيعي,Low
future_forecast,9,5,0.1747730070525405,1.1376920879411765,طبيعي,Low
future_forecast,10,6,0.18250597774009183,1.3434977236945114,طبيعي,Low
