phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.32730417326990013,1.34005189326586,طبيعي,High
future_forecast,2,10,0.12480539723234386,1.3459469077747122,طبيعي,Medium
future_forecast,3,11,0.12477158201578376,0.8749802264502766,طبيعي,Medium
future_forecast,4,12,0.1721928649304992,0.843249058082446,طبيعي,Medium
future_forecast,5,13,0.19085177129358968,0.5344072045567789,طبيعي,Medium
future_forecast,6,14,0.21594898726379727,1.1560124567522112,طبيعي,Low
future_forecast,7,15,0.24148034864510703,1.4877830360934743,طبيعي,Low
future_forecast,8,1,0.2809399705242939,0.7057279419017933,طبيعي,Low
future_forecast,9,2,0.31717404188321124,0.5401293257618879,طبيعي,Low
future_forecast,10,3,0.22836667078054582,1.03956020299586,طبيعي,Low
