day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,3,1,33.33333333333333,286.3744640304907
2,3,1,33.33333333333333,178.16171389080858
3,3,1,33.33333333333333,159.32611311672687
4,3,1,33.33333333333333,8.009708737864084
5,4,0,0.0,0.0
6,4,2,50.0,248.8841690220147
7,4,1,25.0,88.55623230676845
8,4,2,50.0,71.4788700000967
9,4,2,50.0,90.32242471117127
10,4,1,25.0,718.4157849585359
11,4,2,50.0,17.30741338453451
12,4,1,25.0,1622.4757122584872
13,4,1,25.0,340.11756061719325
14,4,1,25.0,98.851701442375
15,4,0,0.0,0.0
