Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,6.0,10.0,True
3,2.0,1.0,15.0,True
4,11.0,10.0,5.0,True
5,8.0,9.0,13.0,True
6,2.0,3.0,4.0,True
7,10.0,11.0,1.0,True
8,2.0,1.0,7.0,True
9,9.0,15.0,10.0,True
10,1.0,3.0,2.0,True
11,8.0,1.0,5.0,True
12,3.0,4.0,14.0,True
13,,,,False
