Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,10.0,11.0,True
3,4.0,5.0,7.0,True
4,8.0,7.0,2.0,True
5,2.0,13.0,15.0,True
6,3.0,1.0,4.0,True
7,14.0,3.0,6.0,True
8,14.0,11.0,12.0,True
9,9.0,3.0,8.0,True
10,2.0,14.0,11.0,True
11,6.0,12.0,11.0,True
12,5.0,2.0,10.0,True
