day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,29.999865548407403
2,10,3,30.0,109.85886974095256
3,10,3,30.0,159.04119074465936
4,10,4,40.0,169.8974640967636
5,11,5,45.45454545454545,56.04864153534444
6,11,2,18.181818181818183,69.36882581225575
7,11,2,18.181818181818183,157.83442185198345
8,11,2,18.181818181818183,119.45386103018195
9,11,3,27.27272727272727,55.36072584728287
10,11,3,27.27272727272727,158.4442938387228
11,11,5,45.45454545454545,74.14948442696468
12,11,4,36.36363636363637,67.50787083158654
13,11,1,9.090909090909092,36.657916025872204
14,11,2,18.181818181818183,74.44265201338807
15,11,4,36.36363636363637,78.71122989025348
