Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,8.0,10.0,True
3,11.0,12.0,10.0,True
4,1.0,10.0,11.0,True
5,8.0,15.0,3.0,True
6,8.0,13.0,15.0,True
7,4.0,6.0,1.0,True
8,11.0,7.0,13.0,True
9,13.0,14.0,2.0,True
10,1.0,2.0,4.0,True
11,12.0,5.0,14.0,True
12,1.0,3.0,2.0,True
13,5.0,1.0,2.0,True
