Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,11.0,10.0,True
3,10.0,1.0,8.0,True
4,11.0,4.0,2.0,True
5,9.0,4.0,3.0,True
6,2.0,4.0,5.0,True
7,4.0,15.0,13.0,True
8,7.0,8.0,6.0,True
9,8.0,7.0,9.0,True
10,11.0,3.0,2.0,True
11,12.0,7.0,15.0,True
12,1.0,3.0,2.0,True
13,4.0,6.0,5.0,True
