DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,2.1753934493505693,1.2675167276858983,6,46.15384615384615,5,38.46153846153847,5,38.46153846153847
2,11,1.8464883489325634,1.2772869537656988,6,46.15384615384615,5,38.46153846153847,4,30.76923076923077
3,11,1.2709590803773325,0.9037034911251094,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
4,11,1.3927542428223347,1.4062748845357542,8,61.53846153846154,4,30.76923076923077,2,15.384615384615385
5,12,1.0460078037863054,0.46350430905454243,4,30.76923076923077,3,23.076923076923077,3,23.076923076923077
6,11,0.2965211640083362,0.13591060102688007,1,8.333333333333332,0,0.0,0,0.0
7,11,1.106996687223784,0.1992012228193876,3,25.0,3,25.0,3,25.0
8,11,0.9688310672082859,1.1284015641209801,3,25.0,2,16.666666666666664,0,0.0
9,11,1.3632137980697054,0.8073170731707318,4,33.33333333333333,4,33.33333333333333,3,25.0
10,11,0.757253941398444,0.1693759236103217,3,25.0,3,25.0,2,16.666666666666664
11,11,1.0172842948545322,0.47056756722841975,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
12,11,0.5501954142899291,0.47706725696671287,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
13,11,0.27738019685200627,0.13768095413467804,0,0.0,0,0.0,0,0.0
14,11,1.391261420388573,0.7967150824293682,4,33.33333333333333,4,33.33333333333333,3,25.0
15,11,0.5664070627525576,0.38105606967882416,1,8.333333333333332,1,8.333333333333332,0,0.0
