day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,64.97101057893013
2,10,4,40.0,105.56717014180195
3,10,1,10.0,121.2593115102281
4,10,2,20.0,494.81189611768474
5,11,3,27.27272727272727,268.43045423667076
6,11,6,54.54545454545454,282.5974023362297
7,11,4,36.36363636363637,200.2674689094227
8,11,2,18.181818181818183,64.86761951096149
9,11,2,18.181818181818183,137.77584663454599
10,11,3,27.27272727272727,263.4802908650363
11,11,3,27.27272727272727,100.67105195047331
12,11,5,45.45454545454545,255.34518813591748
13,11,2,18.181818181818183,55.282583422878034
14,11,4,36.36363636363637,77.43549585316407
15,11,5,45.45454545454545,103.27851661723089
