day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,138.24956804024814
2,10,3,30.0,319.54787468817034
3,10,5,50.0,108.89445775349168
4,10,3,30.0,69.97717741942188
5,11,2,18.181818181818183,6.29278915739887
6,11,3,27.27272727272727,164.67098404394127
7,11,5,45.45454545454545,49.02265327386564
8,11,1,9.090909090909092,82.20405761775183
9,11,3,27.27272727272727,77.50399675859352
10,11,3,27.27272727272727,75.52776205522245
11,11,3,27.27272727272727,114.73197479503034
12,11,4,36.36363636363637,154.61822360313346
13,11,5,45.45454545454545,54.46867488043883
14,11,3,27.27272727272727,173.7266010334697
15,11,4,36.36363636363637,52.7554533384682
