phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.09798656183375087,0.9588977802624566,طبيعي,High
future_forecast,2,10,0.06461318850326646,1.0203040009228668,طبيعي,Medium
future_forecast,3,11,0.0989919436128523,0.9645560969180054,طبيعي,Medium
future_forecast,4,12,0.09572174205002065,1.1644285640195495,طبيعي,Medium
future_forecast,5,13,0.10593449769541814,1.3467393983555633,طبيعي,Medium
future_forecast,6,14,0.0889214366726256,1.3092270848946646,طبيعي,Low
future_forecast,7,15,0.08698283647134997,0.8002291643401336,طبيعي,Low
future_forecast,8,1,0.09469714564125359,1.1307897632872275,طبيعي,Low
future_forecast,9,2,0.0989737611298984,1.011059740537777,طبيعي,Low
future_forecast,10,3,0.08826621219410097,0.9309193993378361,طبيعي,Low
