day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,11.897517331808437
2,10,4,40.0,70.40834146307165
3,10,5,50.0,37.55494227417686
4,10,3,30.0,101.55001807720213
5,11,5,45.45454545454545,63.27492765177216
6,11,6,54.54545454545454,105.22575850831852
7,11,5,45.45454545454545,72.90551357166464
8,11,5,45.45454545454545,30.051405364929177
9,11,1,9.090909090909092,7.251430712503049
10,11,4,36.36363636363637,56.58799810062634
11,11,5,45.45454545454545,38.85149189813787
12,11,4,36.36363636363637,49.08447681201416
13,11,2,18.181818181818183,93.70895811466268
14,11,3,27.27272727272727,29.334496979199795
15,11,5,45.45454545454545,43.91247229671602
