Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,13.0,5.0,True
3,15.0,8.0,2.0,True
4,6.0,5.0,4.0,True
5,2.0,13.0,3.0,True
6,7.0,9.0,1.0,True
7,14.0,7.0,4.0,True
8,7.0,6.0,1.0,True
9,3.0,7.0,12.0,True
10,13.0,7.0,8.0,True
11,4.0,15.0,1.0,True
12,1.0,2.0,6.0,True
13,,,,False
