day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,39.298549791227025
2,10,4,40.0,158.71561431713621
3,10,4,40.0,101.98283573245759
4,10,5,50.0,109.26746611367682
5,11,4,36.36363636363637,245.51381488314584
6,11,4,36.36363636363637,141.48503298403563
7,11,2,18.181818181818183,40.85354993986387
8,11,2,18.181818181818183,129.67885326474405
9,11,4,36.36363636363637,121.27141422202217
10,11,1,9.090909090909092,12.219394848701114
11,11,5,45.45454545454545,58.270010439729845
12,11,4,36.36363636363637,27.15935875953121
13,11,3,27.27272727272727,22.60341457628734
14,11,4,36.36363636363637,55.24478776487055
15,11,3,27.27272727272727,25.171871967765387
