phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.16839017081330032,1.2012703745393625,طبيعي,High
future_forecast,2,10,0.21621011122713374,1.2074237578951168,طبيعي,Medium
future_forecast,3,11,0.28051798999065475,0.968870266807762,طبيعي,Medium
future_forecast,4,12,0.2554001863983465,1.030815124094794,طبيعي,Medium
future_forecast,5,13,0.21000599218079755,1.1337154122847284,طبيعي,Medium
future_forecast,6,14,0.24333007990113098,1.0135838908807708,طبيعي,Low
future_forecast,7,15,0.2764381468774864,0.86128834924439,طبيعي,Low
future_forecast,8,1,0.20561552756238202,1.1077857231591008,طبيعي,Low
future_forecast,9,2,0.17824619877750542,1.2014136577728571,طبيعي,Low
future_forecast,10,3,0.27947329800631526,0.994772964302578,طبيعي,Low
