Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,7.0,12.0,True
3,13.0,9.0,10.0,True
4,5.0,11.0,6.0,True
5,3.0,9.0,13.0,True
6,14.0,3.0,4.0,True
7,6.0,2.0,9.0,True
8,11.0,2.0,14.0,True
9,2.0,9.0,10.0,True
10,12.0,3.0,7.0,True
11,12.0,4.0,1.0,True
12,9.0,10.0,8.0,True
13,4.0,2.0,1.0,True
